,person_id,pct_fast_food,med_price,med_rating,diversity_food_cat,travel_time,rest_nonrest_trips,mode,trip_purp,tod,rest_empl_pop,rest_inc,dist_from_home,home_fd,numchildren,veh_hh_ratio,age_1,age_2,age_3,age_4,age_5,male,female,gender_other,white,asian,hispanic,black,race_other,income_1,income_2,income_3,income_4,full_time,part_time,homemaker,unemployed
3143,19103388301,0.0,1.5,3.2,2.0,27.5,1.0,1,5,4,9145.0,122330.0,13.212594969243751,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3144,19103393801,0.0,2.0,4.1,3.0,9.0,0.1111111111111111,2,2,3,11710.75,58920.5,0.9045573489831484,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3145,19103393802,0.25,1.5,3.85,3.0,14.0,0.1904761904761904,1,4,1,2104.0,95374.0,9.52171122573473,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
3146,19103393803,0.0,2.5,3.85,2.0,16.0,0.0833333333333333,5,5,3,17231.0,64034.0,1.4452290169797082,0,1,0.6666666666666666,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
3147,19103405801,0.5,1.5,3.6,2.0,7.5,0.6666666666666666,1,2,1,2087.5,70726.0,3.6530969323664455,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3148,19103406601,0.0,1.5,4.3,2.0,10.0,2.0,2,3,3,9791.0,96745.0,0.1442020226092832,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3149,19103411501,0.0,2.0,4.1,1.0,31.0,0.0833333333333333,1,2,3,7732.0,119609.0,6.948549700028293,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3150,19103412401,0.0833333333333333,2.0,3.9,6.0,6.5,1.0,2,2,2,62565.0,82892.0,0.1418598630491592,0,1,0.3333333333333333,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3151,19103412402,0.1428571428571428,1.0,3.8,5.0,11.5,0.9333333333333332,2,2,2,37174.0,82892.0,0.4425679207713065,0,1,0.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3152,19103412403,0.25,2.0,4.1,4.0,10.0,0.631578947368421,2,2,2,43849.25,82892.0,0.4051243555772994,0,1,0.3333333333333333,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3153,19103426101,0.5,1.5,2.95,2.0,10.0,0.6666666666666666,2,4,2,6864.0,131477.0,9.079395473755168,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3154,19103426801,0.0,2.0,3.15,2.0,5.0,0.5,5,4,2,17231.0,64034.0,4.974813853525189,0,1,0.6666666666666666,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3155,19103426802,0.5,1.5,3.3499999999999996,2.0,10.0,0.2857142857142857,5,3,2,41682.0,92347.0,2.754325357986411,0,1,0.6666666666666666,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3156,19103429601,0.0,1.5,3.5,2.0,10.0,0.6666666666666666,5,1,2,7085.5,68045.0,12.942728298129,0,0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3157,19103429602,0.0,1.0,4.0,2.0,15.0,0.6666666666666666,5,3,2,3247.5,53697.0,7.72970635305412,0,0,1.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3158,19103437401,0.3333333333333333,2.0,3.6,2.0,10.0,3.0,2,4,2,62565.0,82892.0,5.604916359148408,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3159,19103444601,0.5,1.0,3.3,2.0,12.5,0.05,1,2,2,500.0,91410.0,3.929128038829817,1,0,2.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
3160,19103446001,0.25,2.0,3.9,4.0,7.0,0.1481481481481481,2,2,3,4545.5,106079.5,0.6928064630769973,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3161,19103446901,0.25,2.0,3.65,4.0,14.5,0.1666666666666666,5,2,2,39898.0,73463.0,4.1967007831385965,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3164,19103607202,0.0,1.5,4.1,3.0,14.5,0.1333333333333333,2,5,2,2434.25,106867.0,1.494875375975916,0,0,1.5,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3165,19103609001,0.0,2.0,4.0,7.0,8.0,0.3513513513513513,1,2,3,5984.0,69409.0,2.2104485401466616,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3166,19103609101,0.0,2.0,4.15,4.0,16.0,0.1875,3,2,1,1880.5,128664.0,0.5216673759446958,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3169,19103628201,0.0,2.5,3.9,2.0,5.0,0.5,2,4,2,9395.0,118351.0,5.2401739659746776,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3170,19103628202,0.0,2.0,4.25,2.0,10.0,1.0,2,4,2,3108.5,40938.0,1.5299189134566824,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3171,19103634301,0.1666666666666666,2.0,3.3,6.0,5.0,0.5454545454545454,2,4,2,3656.25,62782.0,5.876077168720585,0,2,0.25,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3172,19103634302,0.0,2.0,2.55,3.0,16.5,0.1739130434782608,2,3,2,2246.75,37871.5,3.549492571841082,0,2,0.25,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3173,19103634303,0.0,2.5,4.3,2.0,15.0,0.0952380952380952,2,2,2,1328.0,62782.0,0.2648063993854017,0,2,0.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3174,19103634304,0.0,1.5,3.5,2.0,15.0,0.0909090909090909,2,2,2,1328.0,62782.0,0.2648063993854017,0,2,0.25,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3175,19103634501,0.0,2.0,4.1,5.0,13.0,0.5294117647058824,2,2,2,1416.5,82892.0,0.9430058197536814,0,0,0.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3176,19103645001,0.0,2.0,4.15,2.0,14.0,0.0512820512820512,2,2,2,5074.0,101203.0,0.2880696255407594,0,2,0.25,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3177,19103645002,0.0,2.0,4.0,2.0,9.0,0.0476190476190476,2,4,3,6190.5,53807.0,9.138181407827854,0,2,0.25,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3178,19103645003,0.0,2.0,4.15,2.0,14.0,0.1,2,2,2,5074.0,101203.0,0.2880696255407594,0,2,0.25,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3179,19103645004,0.0,2.0,3.55,2.0,14.0,0.074074074074074,2,2,2,5074.0,101203.0,0.2880696255407594,0,2,0.25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3180,19103646201,0.0,2.0,3.85,2.0,40.0,0.5,2,4,2,3108.5,40938.0,5.583129962077314,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3181,19103646901,0.25,1.5,3.7,3.0,11.0,0.2,2,4,3,2242.25,70316.0,0.7975926003583415,0,0,0.0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3182,19103652701,0.0,2.5,4.05,2.0,12.0,0.0526315789473684,1,2,3,4076.5,62591.0,7.620760508005886,0,0,2.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3183,19103653401,0.0,2.0,3.3,2.0,10.0,0.2413793103448276,5,4,4,37174.0,121478.0,6.284812945486795,0,0,1.0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3184,19103722301,0.0,2.0,3.9,2.0,3.0,0.0952380952380952,2,2,2,3626.0,95764.0,0.129589337168995,0,1,0.3333333333333333,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3185,19103844201,0.0,2.5,3.8,2.0,10.0,0.5,2,4,2,19622.0,117908.0,1.3747679829289874,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3189,19103850301,0.0,1.5,3.3499999999999996,2.0,9.5,0.0909090909090909,2,2,4,2224.0,83739.0,0.3787867983452611,0,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3190,19103850302,0.5,1.5,3.65,2.0,8.5,0.0512820512820512,1,2,2,369.0,126944.0,0.9810337164782073,0,0,0.5,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3191,19103856301,0.0,2.0,3.65,5.0,15.5,0.2941176470588235,2,2,2,3626.0,94039.0,3.782796201754125,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3192,19103856302,0.25,1.5,3.95,4.0,8.5,0.1481481481481481,2,1,1,33047.5,54652.5,3.45600150150414,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3193,19103860503,0.0,2.0,4.0,1.0,7.5,2.0,1,4,3,1894.0,81834.0,0.205840585062989,0,2,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3194,19103862102,0.0,1.5,3.5,2.0,5.0,1.0,2,4,2,37174.0,121478.0,6.455405908256245,0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3195,19103866701,0.0,2.5,4.25,2.0,8.5,0.1111111111111111,1,3,4,1712.5,119961.0,1.371540443189344,0,2,0.25,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3196,19103866702,0.0,2.0,4.1,4.0,10.0,0.1538461538461538,5,3,4,1707.5,114224.0,2.20056272203198,0,2,0.25,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3197,19103866703,0.5,1.5,3.75,2.0,10.0,0.1428571428571428,5,4,4,1707.5,129609.0,2.203945071661677,0,2,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3198,19103866704,0.0,2.0,4.35,2.0,10.0,0.0952380952380952,5,3,4,1707.5,129609.0,2.203945071661677,0,2,0.25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3199,19103872201,0.0,2.0,4.5,2.0,13.0,0.1111111111111111,2,4,3,3530.0,26413.0,3.07532303011624,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3200,19103876201,0.3333333333333333,2.0,3.5,3.0,5.0,0.75,2,5,4,5074.0,101203.0,2.6027854438937155,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3203,19103892501,0.0,2.0,3.95,4.0,11.5,0.7142857142857143,2,2,4,4470.0,67860.0,0.4324769850801302,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3204,19103892502,0.0,2.0,4.05,6.0,8.5,0.5,2,2,4,6124.0,75621.5,0.6081825176783437,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3205,19103895901,0.3333333333333333,2.0,3.3,3.0,8.0,0.1764705882352941,2,4,3,19622.0,92656.0,0.5547273274524,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3208,19103722302,0.0,2.0,3.85,2.0,6.0,0.1052631578947368,2,2,2,3626.0,95764.0,0.124210569953409,0,1,0.3333333333333333,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3209,19103775801,0.0,1.0,4.6,1.0,11.0,0.0952380952380952,5,2,4,3530.0,26413.0,2.6426563121768023,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3210,19103722303,0.0,2.0,4.3,2.0,3.0,0.1111111111111111,2,2,2,3626.0,95764.0,0.129589337168995,0,1,0.3333333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3212,19103725701,0.3076923076923077,2.0,3.7,4.0,6.0,0.6190476190476191,1,4,2,25133.5,60263.0,6.281464181414117,0,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3213,19103725702,0.0,1.5,3.95,3.0,3.0,0.1904761904761904,2,5,3,1014.25,104827.5,5.1142683532579865,0,0,1.0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3214,19103726901,0.0,1.0,3.3499999999999996,2.0,28.0,0.125,1,3,4,16014.0,54577.0,5.927081247970457,0,0,1.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3215,19103726902,0.25,1.5,4.2,2.0,7.5,0.4,1,2,3,29456.5,78190.5,2.1280958042866907,0,0,1.0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3216,19103727701,0.1666666666666666,2.0,4.1,4.0,17.5,0.2857142857142857,2,4,2,19622.0,117908.0,1.1817093354788006,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
3217,19103727801,0.0,2.0,4.15,5.0,3.0,0.4761904761904761,2,4,3,62565.0,82892.0,1.638288667083989,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3219,19103728701,0.1,2.0,3.2,5.0,17.5,0.3846153846153846,1,2,2,10590.0,42283.0,4.669320269531574,0,2,0.3333333333333333,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3220,19103728703,0.0,2.0,4.05,3.0,23.0,0.4444444444444444,5,2,3,9277.75,47682.0,1.96892505682732,0,2,0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3221,19103729101,0.1428571428571428,2.0,4.4,4.0,8.0,0.1794871794871795,5,5,4,2224.0,83739.0,2.6701251574335676,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3222,19103732401,0.0,1.5,4.0,2.0,9.5,0.074074074074074,2,5,2,786.0,68983.0,0.4751283181227849,0,1,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3223,19103732402,0.0,1.5,3.6,3.0,9.5,0.1739130434782608,2,5,2,786.0,68983.0,0.4751283181227849,0,1,0.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3225,19103740501,0.2222222222222222,2.0,3.3,6.0,5.0,0.5294117647058824,2,2,3,9791.0,96745.0,0.1895858128346027,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3226,19103745301,0.0,2.0,3.75,2.0,16.0,0.2222222222222222,2,2,4,1638.0,83739.0,1.1225747707601004,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3227,19103745302,0.0714285714285714,2.0,3.75,7.0,11.5,0.875,2,2,4,25133.5,55954.5,1.0546211812140378,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3229,19103756401,0.0,2.0,3.3,6.0,25.5,0.4166666666666667,2,2,3,745.0,105581.0,5.077313909772331,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3231,19103760401,0.0,1.5,3.45,2.0,4.0,0.0952380952380952,2,2,3,2538.0,89500.0,0.2534725861499553,0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3232,19103760402,0.0,2.0,1.65,2.0,7.0,0.0952380952380952,2,4,3,25133.5,94039.0,4.22124958095256,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3233,19103763801,0.25,1.5,3.5,4.0,4.5,0.0888888888888888,2,2,4,893.0,53312.0,0.1751005481427484,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3234,19103766301,0.0,1.5,3.25,2.0,18.0,0.074074074074074,1,3,2,1388.0,32877.0,6.228676154494391,0,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3235,19103769101,0.2,1.5,3.3,5.0,9.5,0.3333333333333333,2,2,2,6650.0,117908.0,0.7689274620409098,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3236,19103772201,0.4285714285714285,2.0,3.8,5.0,12.0,0.1590909090909091,1,3,3,2191.0,98698.0,16.102066011883366,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3237,19103774801,0.0,1.5,3.15,2.0,6.5,0.1,2,4,2,41682.0,92347.0,3.608165111112977,0,0,0.6666666666666666,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3238,19103779501,0.0,2.0,4.4,1.0,3.5,0.0909090909090909,2,5,4,4470.0,67860.0,4.913315388018235,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3239,19103790001,0.0,2.0,4.15,5.0,3.5,0.4210526315789473,2,4,3,14074.0,88197.5,4.445316982830423,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3240,19103790002,0.5,1.5,3.0999999999999996,2.0,10.0,0.0588235294117647,2,5,3,2224.0,83739.0,0.1589880068775171,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3241,19103790401,0.0,2.0,3.65,2.0,8.5,0.1111111111111111,2,1,2,19622.0,117908.0,7.364404399577524,0,0,0.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3242,19103791801,0.0,2.0,3.65,6.0,12.0,0.3846153846153846,5,4,2,22606.0,54652.5,2.516835778132657,0,0,1.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3243,19103793401,0.1666666666666666,2.0,3.75,4.0,9.0,0.6,1,3,3,3942.0,109523.0,2.729243979730702,0,0,1.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3244,19103798201,0.3333333333333333,2.0,4.5,3.0,11.0,0.088235294117647,5,2,4,387.5,134107.0,0.5183040817871746,0,0,1.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
3245,19103798802,0.0,1.5,3.6,2.0,27.5,0.3333333333333333,3,4,4,727.5,105581.0,0.6946037204470743,0,0,0.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3246,19103806401,0.25,1.5,3.65,2.0,15.0,1.3333333333333333,2,4,2,23315.75,93347.5,0.4689767438969279,0,0,1.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
3247,19103808901,0.0,1.5,4.05,2.0,32.5,2.0,5,5,2,1219.0,123250.0,12.43055697243854,0,0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3248,19103808902,0.0,2.0,4.0,2.0,32.5,2.0,5,2,2,1219.0,123250.0,12.43055697243854,0,0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3249,19103815901,0.0,2.0,4.25,2.0,8.5,0.0416666666666666,5,1,2,600.5,121635.0,1.893271498003988,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3250,19103815902,0.5,1.5,2.75,2.0,9.0,0.5,5,1,2,600.5,121635.0,1.8941050876428351,0,0,1.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3251,19103817601,0.0,1.5,3.75,3.0,5.0,0.1052631578947368,2,4,2,4204.0,43406.0,1.1083983928343402,0,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3252,19103818903,0.0,1.5,3.7,1.0,26.0,0.1052631578947368,1,2,3,1899.0,60984.0,1.5656130869153413,0,2,0.4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3253,19103819701,0.0,1.5,3.3,3.0,5.5,0.3333333333333333,1,4,2,3591.0,77424.0,0.7959272148636419,0,0,0.5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3255,19103830501,0.5,1.0,3.2,2.0,11.0,0.1212121212121212,5,2,2,6814.0,65956.0,2.979350424510396,0,3,0.6,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3256,19103830502,0.2222222222222222,2.0,3.1,3.0,7.0,0.1525423728813559,5,1,1,2385.5,47885.0,3.4086897839951495,0,3,0.6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3257,19103830505,0.0,1.5,3.5,2.0,35.5,0.0588235294117647,5,3,1,2401.0,65956.0,1.8330733241304389,0,3,0.6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3258,19103525301,0.125,2.0,3.85,5.0,7.0,0.1777777777777777,2,2,1,41093.5,82892.0,21.953168921268855,1,0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3260,19103532901,0.0,2.0,4.05,6.0,11.0,0.5333333333333333,2,2,3,4337.0,60586.0,0.9691961824229768,0,0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3261,19103537401,0.0,2.0,3.55,4.0,15.5,0.2222222222222222,5,2,4,999.5,107271.0,11.274118912868548,0,0,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3262,19103537402,0.0,1.5,4.15,5.0,27.5,0.2758620689655172,5,2,4,999.5,99563.0,10.555151141206428,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
3263,19103560301,0.0,1.5,3.8,3.0,5.0,0.5714285714285714,2,2,4,13756.0,105623.0,0.3387003407851315,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3266,19103574701,0.0,2.0,3.85,8.0,7.5,0.8333333333333334,2,4,2,62565.0,82892.0,0.5326863980093836,0,0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
3269,19103581801,0.0,2.0,4.3,1.0,10.0,0.25,1,4,4,839.0,109058.0,0.2463724681775055,0,3,0.4,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3270,19103581802,0.0,2.0,3.9,2.0,5.0,0.5,5,2,1,327.0,111528.0,0.7304577134705283,0,3,0.4,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3271,19103581805,0.0,2.0,4.05,3.0,5.0,0.5714285714285714,5,2,4,583.0,110293.0,0.4884150908240169,0,3,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3273,19103588801,0.0,2.0,3.9,4.0,17.0,0.25,1,2,4,5984.0,105625.0,4.8503052588996605,0,0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3274,19104194201,0.1111111111111111,2.0,3.5,4.0,7.0,0.5294117647058824,2,4,4,10073.0,100890.0,2.9039350043709606,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3275,19104310001,0.5,1.0,3.0,2.0,17.5,0.1818181818181818,5,2,1,1030.5,77183.0,9.981375814078811,0,0,0.3333333333333333,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
3276,19104194202,0.1428571428571428,2.0,4.0,5.0,5.0,0.4117647058823529,1,4,2,2538.0,89500.0,1.502284659612583,0,0,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0
3277,19104194301,0.0,2.0,4.2,4.0,7.0,0.1818181818181818,2,2,1,4470.0,67860.0,0.1251764605941014,0,0,2.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3279,19104206001,0.0,2.0,3.7,2.0,45.0,2.0,2,2,4,5074.0,101203.0,0.5295699894937954,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3280,19104206002,0.0,2.0,4.0,3.0,45.0,4.0,1,2,3,2955.5,116747.5,5.969887984210191,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
3281,19104206302,0.0,2.0,4.15,4.0,3.0,0.1714285714285714,2,2,3,2538.0,89500.0,0.1239322058287164,0,0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3282,19104206901,0.0,1.5,3.55,2.0,9.0,0.0666666666666666,5,3,4,1097.5,67549.0,1.8636528762837237,0,0,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3283,19104207101,0.0,2.0,3.9,2.0,12.0,0.2307692307692307,2,4,2,11357.0,93950.0,9.052060537856187,0,0,1.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
3284,19104212801,0.0,1.0,2.6500000000000004,2.0,5.0,1.0,2,4,2,62565.0,82892.0,6.798150504207013,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3285,19104213101,0.0,2.0,3.9,4.0,10.0,0.1904761904761904,1,2,4,1405.25,100381.5,2.874992801337851,0,0,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
3286,19104213601,0.2222222222222222,2.0,3.9,3.0,9.0,0.4285714285714285,5,3,4,3873.0,98281.0,3.6789858520540544,0,0,1.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
3287,19104213602,0.0,2.5,4.050000000000001,3.0,16.5,0.1818181818181818,5,2,3,3873.0,101203.0,2.2202157827685483,0,0,1.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3288,19104219401,0.0,2.0,4.1,3.0,20.0,0.4285714285714285,1,2,4,859.0,145500.0,4.808497951458425,0,0,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3290,19104222501,0.0,2.0,4.0,3.0,12.5,2.0,2,2,3,9859.5,84031.0,1.3426093513910828,0,0,0.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
